Issue ID,First Observed,Last Observed,CVE,Vulnerability,Certificate Common Name,Ip address,Ip addresses,Hostname,Port,Destination IP Address,Destination Port,Email,Product name,Product version,Domain,Scheme,Observations,Final URL,Last Observed,Banner,Data,Source,Url,Explanation,Vulnerability description,Vulnerability publish date,Last Observed,Decay Reason,Observation Details,Observation Count,Average Findings (similar companies),Issue Incidence
668a7850-4735-5a5c-82b1-bae6d6efd66e,2025-12-24T09:11:44.273,2026-03-03T06:43:52.837,,,,,,,,,,,,,hnbassurance.com,,1,https://webmail.hnbassurance.com/,2026-03-03T06:43:52.837,,,,,,,,,,"[{""evidence"":[""No content security policy directives found.""],""initialUrl"":"""",""finalUrl"":""https://webmail.hnbassurance.com/"",""lastSeenAt"":""2026-03-03T06:43:52.837""}]",1,,1
a0df061e-1555-5b49-a9e9-113ae2ae808b,2025-07-11T09:48:20.428,2026-03-03T05:59:21.659,,,,,,,,,,,,,hnbassurance.com,,1,https://www.hnbassurance.com/,2026-03-03T05:59:21.659,,,,,,,,,,"[{""evidence"":[""No content security policy directives found.""],""initialUrl"":"""",""finalUrl"":""https://www.hnbassurance.com/"",""lastSeenAt"":""2026-03-03T05:59:21.659""}]",1,,1
59e40358-79ad-549a-9003-520eecc5ee85,2024-12-13T09:49:50,2026-03-02T16:34:15,,,,,,,,,,,,,hnbassurance.com,,1,http://smartadvisor.hnbassurance.com/,2026-03-02T16:34:15,,,,,,,,,,"[{""evidence"":[""No content security policy directives found.""],""initialUrl"":"""",""finalUrl"":""http://smartadvisor.hnbassurance.com/"",""lastSeenAt"":""2026-03-02T16:34:15""}]",1,,1
40e50e38-0cb4-5384-8af2-00cd859e23fe,2024-05-28T12:04:07,2026-03-02T02:18:20,,,,,,,,,,,,,hnbassurance.com,,1,https://channelportal.hnbassurance.com:443/HNBCHNPRTPRD/,2026-03-02T02:18:20,,,,,,,,,,"[{""evidence"":[""No content security policy directives found.""],""initialUrl"":"""",""finalUrl"":""https://channelportal.hnbassurance.com:443/HNBCHNPRTPRD/"",""lastSeenAt"":""2026-03-02T02:18:20""}]",1,,1
f2852e0f-0384-5cf1-88a0-16e0866d3410,2024-12-13T09:49:50,2026-02-27T20:10:35,,,,,,,,,,,,,hnbassurance.com,,1,https://smartadvisor.hnbassurance.com/,2026-02-27T20:10:35,,,,,,,,,,"[{""evidence"":[""No content security policy directives found.""],""initialUrl"":"""",""finalUrl"":""https://smartadvisor.hnbassurance.com/"",""lastSeenAt"":""2026-02-27T20:10:35""}]",1,,1
f51fc880-ff38-534e-9634-800cc6116f5f,2026-02-27T12:25:41,2026-02-27T12:25:41,,,,,,,,,,,,,hnbassurance.com,,1,http://letsmeet.hnbassurance.com/,2026-02-27T12:25:41,,,,,,,,,,"[{""evidence"":[""No content security policy directives found.""],""initialUrl"":"""",""finalUrl"":""http://letsmeet.hnbassurance.com/"",""lastSeenAt"":""2026-02-27T12:25:41""}]",1,,1
d7a8e1e1-0fda-5cc0-88d4-510d28710367,2025-03-26T17:39:01,2026-02-15T07:12:28,,,,,,,,,,,,,hnbassurance.com,,2,https://letsmeet.hnbassurance.com:443/,2026-02-15T07:12:28,,,,,,,,,,"[{""evidence"":[""No content security policy directives found.""],""initialUrl"":"""",""finalUrl"":""https://letsmeet.hnbassurance.com:443/"",""lastSeenAt"":""2026-02-15T07:12:28""},{""evidence"":[""No content security policy directives found.""],""initialUrl"":"""",""finalUrl"":""https://letsmeet.hnbassurance.com/"",""lastSeenAt"":""2026-01-28T04:45:41""}]",2,,2
